date,winner,loser,winner_score,loser_score
"['2021', '01', '01']",Atlanta,Brooklyn,114,96
"['2021', '01', '01']",Memphis,Charlotte,108,93
"['2021', '01', '01']",Dallas,Miami,93,83
"['2021', '01', '01']",Phoenix,Denver,106,103
"['2021', '01', '01']",Detroit,Boston,96,93
"['2021', '01', '01']",Portland,Golden State,123,98
"['2021', '01', '01']",Milwaukee,Chicago,126,96
"['2021', '01', '01']",Washington,Minnesota,130,109
"['2021', '01', '01']",LA Lakers,San Antonio,109,103
"['2021', '01', '01']",Utah,LA Clippers,106,100
"['2021', '01', '02']",Cleveland,Atlanta,96,91
"['2021', '01', '02']",Houston,Sacramento,102,94
"['2021', '01', '02']",New York,Indiana,106,102
"['2021', '01', '02']",New Orleans,Toronto,120,116
"['2021', '01', '02']",Oklahoma City,Orlando,108,99
"['2021', '01', '02']",Philadelphia,Charlotte,127,112
"['2021', '01', '03']",Washington,Brooklyn,123,122
"['2021', '01', '03']",Chicago,Dallas,118,108
"['2021', '01', '03']",Boston,Detroit,122,120
"['2021', '01', '03']",Golden State,Portland,137,122
"['2021', '01', '03']",LA Lakers,Memphis,108,94
"['2021', '01', '03']",Denver,Minnesota,124,109
"['2021', '01', '03']",LA Clippers,Phoenix,112,107
"['2021', '01', '03']",Utah,San Antonio,130,109
"['2021', '01', '04']",New York,Atlanta,113,108
"['2021', '01', '04']",Golden State,Sacramento,137,106
"['2021', '01', '04']",Dallas,Houston,113,100
"['2021', '01', '04']",Miami,Oklahoma City,118,90
"['2021', '01', '04']",Milwaukee,Detroit,125,115
"['2021', '01', '04']",Indiana,New Orleans,118,116
"['2021', '01', '04']",Orlando,Cleveland,103,83
"['2021', '01', '04']",Philadelphia,Charlotte,118,101
"['2021', '01', '04']",Boston,Toronto,126,114
"['2021', '01', '05']",Brooklyn,Utah,130,96
"['2021', '01', '05']",Denver,Minnesota,123,116
"['2021', '01', '05']",San Antonio,LA Clippers,116,113
"['2021', '01', '05']",LA Lakers,Memphis,94,92
"['2021', '01', '05']",Chicago,Portland,111,108
"['2021', '01', '06']",Charlotte,Atlanta,102,94
"['2021', '01', '06']",LA Clippers,Golden State,108,101
"['2021', '01', '06']",Indiana,Houston,114,107
"['2021', '01', '06']",Boston,Miami,107,105
"['2021', '01', '06']",Milwaukee,Detroit,130,115
"['2021', '01', '06']",Oklahoma City,New Orleans,111,110
"['2021', '01', '06']",New York,Utah,112,100
"['2021', '01', '06']",Orlando,Cleveland,105,94
"['2021', '01', '06']",Philadelphia,Washington,141,136
"['2021', '01', '06']",Phoenix,Toronto,123,115
"['2021', '01', '06']",Sacramento,Chicago,128,124
"['2021', '01', '07']",Brooklyn,Philadelphia,122,109
"['2021', '01', '07']",Dallas,Denver,124,117
"['2021', '01', '07']",San Antonio,LA Lakers,118,109
"['2021', '01', '07']",Cleveland,Memphis,94,90
"['2021', '01', '07']",Portland,Minnesota,135,117
"['2021', '01', '08']",Boston,Washington,116,107
"['2021', '01', '08']",Detroit,Phoenix,110,105
"['2021', '01', '08']",Golden State,LA Clippers,115,105
"['2021', '01', '08']",Houston,Orlando,132,90
"['2021', '01', '08']",LA Lakers,Chicago,117,115
"['2021', '01', '08']",Memphis,Brooklyn,115,110
"['2021', '01', '08']",Utah,Milwaukee,131,118
"['2021', '01', '08']",Charlotte,New Orleans,118,110
"['2021', '01', '08']",Oklahoma City,New York,101,89
"['2021', '01', '08']",Toronto,Sacramento,144,123
"['2021', '01', '09']",Charlotte,Atlanta,113,105
"['2021', '01', '09']",Dallas,Orlando,112,98
"['2021', '01', '09']",Phoenix,Indiana,125,117
"['2021', '01', '09']",Milwaukee,Cleveland,100,90
"['2021', '01', '09']",San Antonio,Minnesota,125,122
"['2021', '01', '09']",Denver,Philadelphia,115,103
"['2021', '01', '09']",Portland,Sacramento,125,99
"['2021', '01', '09']",Miami,Washington,128,124
"['2021', '01', '10']",Oklahoma City,Brooklyn,129,116
"['2021', '01', '10']",Utah,Detroit,96,86
"['2021', '01', '10']",Golden State,Toronto,106,105
"['2021', '01', '10']",LA Lakers,Houston,120,102
"['2021', '01', '10']",LA Clippers,Chicago,130,127
"['2021', '01', '10']",Minnesota,San Antonio,96,88
"['2021', '01', '10']",Denver,New York,114,89
"['2021', '01', '11']",Atlanta,Philadelphia,112,94
"['2021', '01', '11']",Charlotte,New York,109,88
"['2021', '01', '11']",Memphis,Cleveland,101,91
"['2021', '01', '11']",Milwaukee,Orlando,121,99
"['2021', '01', '11']",Portland,Toronto,112,111
"['2021', '01', '11']",Sacramento,Indiana,127,122
"['2021', '01', '11']",Washington,Phoenix,128,107
"['2021', '01', '12']",Brooklyn,Denver,122,116
"['2021', '01', '12']",Utah,Cleveland,117,87
"['2021', '01', '12']",Indiana,Golden State,104,95
"['2021', '01', '12']",LA Lakers,Houston,117,100
"['2021', '01', '12']",San Antonio,Oklahoma City,112,102
"['2021', '01', '12']",Philadelphia,Miami,137,134
"['2021', '01', '13']",Dallas,Charlotte,104,93
"['2021', '01', '13']",Milwaukee,Detroit,110,101
"['2021', '01', '13']",LA Clippers,New Orleans,111,106
"['2021', '01', '13']",Memphis,Minnesota,118,107
"['2021', '01', '13']",Brooklyn,New York,116,109
"['2021', '01', '13']",LA Lakers,Oklahoma City,128,99
"['2021', '01', '13']",Portland,Sacramento,132,126
"['2021', '01', '14']",Denver,Golden State,114,104
"['2021', '01', '14']",Philadelphia,Miami,125,108
"['2021', '01', '14']",Indiana,Portland,111,87
"['2021', '01', '14']",Houston,San Antonio,109,105
"['2021', '01', '14']",Toronto,Charlotte,111,108
"['2021', '01', '15']",Boston,Orlando,124,97
"['2021', '01', '15']",Cleveland,New York,106,103
"['2021', '01', '15']",LA Lakers,New Orleans,112,95
"['2021', '01', '15']",Milwaukee,Dallas,112,109
"['2021', '01', '15']",Oklahoma City,Chicago,127,125
"['2021', '01', '15']",LA Clippers,Sacramento,138,100
"['2021', '01', '15']",Utah,Atlanta,116,92
"['2021', '01', '16']",Brooklyn,Orlando,122,115
"['2021', '01', '16']",Memphis,Philadelphia,106,104
"['2021', '01', '16']",Detroit,Miami,120,100
"['2021', '01', '16']",Portland,Atlanta,112,106
"['2021', '01', '16']",San Antonio,Houston,103,91
"['2021', '01', '16']",Toronto,Charlotte,116,113
"['2021', '01', '17']",New York,Boston,105,75
"['2021', '01', '17']",Chicago,Dallas,117,101
"['2021', '01', '17']",Utah,Denver,109,105
"['2021', '01', '17']",LA Clippers,Indiana,129,96
"['2021', '01', '17']",New Orleans,Sacramento,128,123
"['2021', '01', '18']",Atlanta,Minnesota,108,97
"['2021', '01', '18']",Brooklyn,Milwaukee,125,123
"['2021', '01', '18']",Chicago,Houston,125,120
"['2021', '01', '18']",Golden State,LA Lakers,115,113
"['2021', '01', '18']",Memphis,Phoenix,108,104
"['2021', '01', '18']",Miami,Detroit,113,107
"['2021', '01', '18']",New York,Orlando,91,84
"['2021', '01', '18']",San Antonio,Portland,125,104
"['2021', '01', '18']",Toronto,Dallas,116,93
"['2021', '01', '19']",Denver,Oklahoma City,119,101
"['2021', '01', '19']",Utah,New Orleans,118,102
"['2021', '01', '20']",Atlanta,Detroit,123,115
"['2021', '01', '20']",Cleveland,Brooklyn,147,135
"['2021', '01', '20']",Golden State,San Antonio,121,99
"['2021', '01', '20']",Phoenix,Houston,109,103
"['2021', '01', '20']",Dallas,Indiana,124,112
"['2021', '01', '20']",LA Clippers,Sacramento,115,96
"['2021', '01', '20']",Orlando,Minnesota,97,96
"['2021', '01', '20']",Philadelphia,Boston,117,109
"['2021', '01', '20']",Miami,Toronto,111,102
"['2021', '01', '21']",New York,Golden State,119,104
"['2021', '01', '21']",LA Lakers,Milwaukee,113,106
"['2021', '01', '21']",Utah,New Orleans,129,118
"['2021', '01', '22']",Chicago,Charlotte,123,110
"['2021', '01', '22']",Cleveland,Brooklyn,125,113
"['2021', '01', '22']",Houston,Detroit,103,102
"['2021', '01', '22']",Indiana,Orlando,120,118
"['2021', '01', '22']",LA Clippers,Oklahoma City,120,106
"['2021', '01', '22']",Atlanta,Minnesota,116,98
"['2021', '01', '22']",Philadelphia,Boston,122,110
"['2021', '01', '22']",Denver,Phoenix,130,126
"['2021', '01', '22']",Sacramento,New York,103,94
"['2021', '01', '22']",Dallas,San Antonio,122,117
"['2021', '01', '22']",Toronto,Miami,101,81
"['2021', '01', '23']",Brooklyn,Miami,128,124
"['2021', '01', '23']",LA Lakers,Chicago,101,90
"['2021', '01', '23']",Houston,Dallas,133,108
"['2021', '01', '23']",Philadelphia,Detroit,114,110
"['2021', '01', '23']",Minnesota,New Orleans,120,110
"['2021', '01', '23']",Denver,Phoenix,120,112
"['2021', '01', '23']",Utah,Golden State,127,108
"['2021', '01', '24']",Boston,Cleveland,141,103
"['2021', '01', '24']",Toronto,Indiana,107,102
"['2021', '01', '24']",LA Clippers,Oklahoma City,108,100
"['2021', '01', '24']",Milwaukee,Atlanta,129,115
"['2021', '01', '24']",Charlotte,Orlando,107,104
"['2021', '01', '24']",Portland,New York,116,113
"['2021', '01', '24']",San Antonio,Washington,121,101
"['2021', '01', '25']",Brooklyn,Miami,98,85
"['2021', '01', '25']",Boston,Chicago,119,103
"['2021', '01', '25']",LA Lakers,Cleveland,115,108
"['2021', '01', '25']",Denver,Dallas,117,113
"['2021', '01', '25']",Detroit,Philadelphia,119,104
"['2021', '01', '25']",Golden State,Minnesota,130,108
"['2021', '01', '25']",Indiana,Toronto,129,114
"['2021', '01', '25']",Orlando,Charlotte,117,108
"['2021', '01', '25']",Oklahoma City,Portland,125,122
"['2021', '01', '26']",Atlanta,LA Clippers,108,99
"['2021', '01', '26']",Houston,Washington,107,88
"['2021', '01', '26']",Utah,New York,108,94
"['2021', '01', '27']",Brooklyn,Atlanta,132,128
"['2021', '01', '27']",Indiana,Charlotte,116,106
"['2021', '01', '27']",Cleveland,Detroit,122,107
"['2021', '01', '27']",Golden State,Minnesota,123,111
"['2021', '01', '27']",Denver,Miami,109,82
"['2021', '01', '27']",New Orleans,Washington,124,106
"['2021', '01', '27']",Sacramento,Orlando,121,107
"['2021', '01', '27']",Philadelphia,LA Lakers,107,106
"['2021', '01', '27']",Oklahoma City,Phoenix,102,97
"['2021', '01', '27']",San Antonio,Boston,110,106
"['2021', '01', '27']",Milwaukee,Toronto,115,108
"['2021', '01', '27']",Utah,Dallas,116,104
"['2021', '01', '28']",Detroit,LA Lakers,107,92
"['2021', '01', '28']",Houston,Portland,104,101
"['2021', '01', '28']",LA Clippers,Miami,109,105
"['2021', '01', '28']",Phoenix,Golden State,114,93
"['2021', '01', '29']",Charlotte,Indiana,108,105
"['2021', '01', '29']",Philadelphia,Minnesota,118,94
"['2021', '01', '29']",New Orleans,Milwaukee,131,126
"['2021', '01', '29']",New York,Cleveland,102,81
"['2021', '01', '29']",Brooklyn,Oklahoma City,147,125
"['2021', '01', '29']",LA Clippers,Orlando,116,90
"['2021', '01', '29']",San Antonio,Denver,119,109
"['2021', '01', '29']",Sacramento,Toronto,126,124
"['2021', '01', '29']",Utah,Dallas,120,101
"['2021', '01', '29']",Atlanta,Washington,116,100
"['2021', '01', '30']",LA Lakers,Boston,96,95
"['2021', '01', '30']",Portland,Chicago,123,122
"['2021', '01', '30']",Charlotte,Milwaukee,126,114
"['2021', '01', '30']",Phoenix,Dallas,111,105
"['2021', '01', '30']",Golden State,Detroit,118,91
"['2021', '01', '30']",Miami,Sacramento,105,104
"['2021', '01', '30']",Houston,New Orleans,126,112
"['2021', '01', '30']",Memphis,San Antonio,129,112
"['2021', '01', '31']",Denver,Utah,128,117
"['2021', '01', '31']",Philadelphia,Indiana,119,110
"['2021', '01', '31']",Minnesota,Cleveland,109,104
"['2021', '01', '31']",LA Clippers,New York,129,115
"['2021', '01', '31']",Toronto,Orlando,115,102
"['2021', '01', '31']",Washington,Brooklyn,149,146
"['2021', '02', '01']",LA Lakers,Atlanta,107,99
"['2021', '02', '01']",Chicago,New York,110,102
"['2021', '02', '01']",Cleveland,Minnesota,100,98
"['2021', '02', '01']",Phoenix,Dallas,109,108
"['2021', '02', '01']",Charlotte,Miami,129,121
"['2021', '02', '01']",Milwaukee,Portland,134,106
"['2021', '02', '01']",Sacramento,New Orleans,118,109
"['2021', '02', '01']",Houston,Oklahoma City,136,106
"['2021', '02', '01']",Memphis,San Antonio,133,102
"['2021', '02', '02']",Brooklyn,LA Clippers,124,120
"['2021', '02', '02']",Boston,Golden State,111,107
"['2021', '02', '02']",Indiana,Memphis,134,116
"['2021', '02', '02']",Toronto,Orlando,123,108
"['2021', '02', '02']",Utah,Detroit,117,105
"['2021', '02', '02']",Portland,Washington,132,121
"['2021', '02', '03']",Dallas,Atlanta,122,116
"['2021', '02', '03']",New York,Chicago,107,103
"['2021', '02', '03']",Philadelphia,Charlotte,118,111
"['2021', '02', '03']",LA Clippers,Cleveland,121,99
"['2021', '02', '03']",Washington,Miami,103,100
"['2021', '02', '03']",Milwaukee,Indiana,130,110
"['2021', '02', '03']",New Orleans,Phoenix,123,101
"['2021', '02', '03']",Oklahoma City,Houston,104,87
"['2021', '02', '03']",Sacramento,Boston,116,111
"['2021', '02', '03']",San Antonio,Minnesota,111,108
"['2021', '02', '04']",Utah,Atlanta,112,91
"['2021', '02', '04']",Golden State,Dallas,147,116
"['2021', '02', '04']",LA Lakers,Denver,114,93
"['2021', '02', '04']",Houston,Memphis,115,103
"['2021', '02', '04']",Portland,Philadelphia,121,105
"['2021', '02', '05']",Toronto,Brooklyn,123,117
"['2021', '02', '05']",Utah,Charlotte,138,121
"['2021', '02', '05']",Milwaukee,Cleveland,123,105
"['2021', '02', '05']",New Orleans,Indiana,114,113
"['2021', '02', '05']",Boston,LA Clippers,119,115
"['2021', '02', '05']",Miami,Washington,122,95
"['2021', '02', '05']",Minnesota,Oklahoma City,106,103
"['2021', '02', '05']",Orlando,Chicago,123,119
"['2021', '02', '05']",Phoenix,Detroit,109,92
"['2021', '02', '06']",Atlanta,Toronto,132,121
"['2021', '02', '06']",Milwaukee,Cleveland,124,99
"['2021', '02', '06']",Dallas,Golden State,134,132
"['2021', '02', '06']",San Antonio,Houston,111,106
"['2021', '02', '06']",LA Lakers,Detroit,135,129
"['2021', '02', '06']",New Orleans,Memphis,118,109
"['2021', '02', '06']",New York,Portland,110,99
"['2021', '02', '06']",Oklahoma City,Minnesota,120,118
"['2021', '02', '06']",Chicago,Orlando,118,92
"['2021', '02', '06']",Philadelphia,Brooklyn,124,108
"['2021', '02', '06']",Sacramento,Denver,119,114
"['2021', '02', '07']",Charlotte,Washington,119,97
"['2021', '02', '07']",Utah,Indiana,103,95
"['2021', '02', '07']",Sacramento,LA Clippers,113,110
"['2021', '02', '07']",Miami,New York,109,103
"['2021', '02', '07']",Phoenix,Boston,100,91
"['2021', '02', '08']",Washington,Chicago,105,101
"['2021', '02', '08']",Charlotte,Houston,119,94
"['2021', '02', '08']",Dallas,Minnesota,127,122
"['2021', '02', '08']",Milwaukee,Denver,125,112
"['2021', '02', '08']",LA Lakers,Oklahoma City,119,112
"['2021', '02', '08']",Toronto,Memphis,128,113
"['2021', '02', '08']",Phoenix,Cleveland,119,113
"['2021', '02', '08']",San Antonio,Golden State,105,100
"['2021', '02', '09']",Detroit,Brooklyn,122,111
"['2021', '02', '09']",Miami,New York,98,96
"['2021', '02', '09']",New Orleans,Houston,130,101
"['2021', '02', '09']",Portland,Orlando,106,97
"['2021', '02', '09']",Philadelphia,Sacramento,119,111
"['2021', '02', '09']",Golden State,San Antonio,114,91
"['2021', '02', '09']",Utah,Boston,122,108
"['2021', '02', '10']",Brooklyn,Indiana,104,94
"['2021', '02', '10']",Chicago,New Orleans,129,116
"['2021', '02', '10']",Dallas,Atlanta,118,117
"['2021', '02', '10']",Denver,Cleveland,133,95
"['2021', '02', '10']",LA Lakers,Oklahoma City,114,113
"['2021', '02', '10']",Memphis,Charlotte,130,114
"['2021', '02', '10']",LA Clippers,Minnesota,119,112
"['2021', '02', '10']",Phoenix,Milwaukee,125,124
"['2021', '02', '10']",Toronto,Washington,137,115
"['2021', '02', '11']",Boston,Toronto,120,106
"['2021', '02', '11']",Indiana,Detroit,111,95
"['2021', '02', '11']",Golden State,Orlando,111,105
"['2021', '02', '11']",Miami,Houston,101,94
"['2021', '02', '11']",Portland,Philadelphia,118,114
"['2021', '02', '12']",San Antonio,Atlanta,125,114
"['2021', '02', '12']",Detroit,Boston,108,102
"['2021', '02', '12']",LA Clippers,Chicago,125,106
"['2021', '02', '12']",Charlotte,Minnesota,120,114
"['2021', '02', '12']",Dallas,New Orleans,143,130
"['2021', '02', '12']",Denver,Oklahoma City,97,95
"['2021', '02', '12']",LA Lakers,Memphis,115,105
"['2021', '02', '12']",Portland,Cleveland,129,110
"['2021', '02', '12']",Orlando,Sacramento,123,112
"['2021', '02', '12']",Utah,Milwaukee,129,115
"['2021', '02', '12']",New York,Washington,109,91
"['2021', '02', '13']",Indiana,Atlanta,125,113
"['2021', '02', '13']",Brooklyn,Golden State,134,117
"['2021', '02', '13']",New York,Houston,121,99
"['2021', '02', '13']",Phoenix,Philadelphia,120,111
"['2021', '02', '13']",Utah,Miami,112,94
"['2021', '02', '14']",San Antonio,Charlotte,122,110
"['2021', '02', '14']",Portland,Dallas,121,118
"['2021', '02', '14']",Denver,LA Lakers,122,105
"['2021', '02', '14']",Detroit,New Orleans,123,112
"['2021', '02', '14']",LA Clippers,Cleveland,128,111
"['2021', '02', '14']",Oklahoma City,Milwaukee,114,109
"['2021', '02', '14']",Phoenix,Orlando,109,90
"['2021', '02', '14']",Memphis,Sacramento,124,110
"['2021', '02', '14']",Minnesota,Toronto,116,112
"['2021', '02', '14']",Washington,Boston,104,91
"['2021', '02', '15']",Golden State,Cleveland,129,98
"['2021', '02', '15']",Chicago,Indiana,120,112
"['2021', '02', '15']",LA Clippers,Miami,125,118
"['2021', '02', '15']",New York,Atlanta,123,112
"['2021', '02', '15']",Brooklyn,Sacramento,136,125
"['2021', '02', '15']",Utah,Philadelphia,134,123
"['2021', '02', '15']",Washington,Houston,131,119
"['2021', '02', '16']",Boston,Denver,112,99
"['2021', '02', '16']",New Orleans,Memphis,144,113
"['2021', '02', '16']",Toronto,Milwaukee,124,113
"['2021', '02', '16']",LA Lakers,Minnesota,112,104
"['2021', '02', '16']",Portland,Oklahoma City,115,104
"['2021', '02', '16']",Brooklyn,Phoenix,128,124
"['2021', '02', '17']",Atlanta,Boston,122,114
"['2021', '02', '17']",Chicago,Detroit,105,102
"['2021', '02', '17']",Golden State,Miami,120,112
"['2021', '02', '17']",Utah,LA Clippers,114,96
"['2021', '02', '17']",Memphis,Oklahoma City,122,113
"['2021', '02', '17']",Indiana,Minnesota,134,128
"['2021', '02', '17']",Portland,New Orleans,126,124
"['2021', '02', '17']",Orlando,New York,107,89
"['2021', '02', '17']",Philadelphia,Houston,118,113
"['2021', '02', '17']",Washington,Denver,130,128
"['2021', '02', '18']",Brooklyn,LA Lakers,109,98
"['2021', '02', '18']",Toronto,Milwaukee,110,96
"['2021', '02', '18']",Miami,Sacramento,118,110
"['2021', '02', '19']",Boston,Atlanta,121,109
"['2021', '02', '19']",Denver,Cleveland,120,103
"['2021', '02', '19']",LA Clippers,Utah,116,112
"['2021', '02', '19']",Memphis,Detroit,109,95
"['2021', '02', '19']",Milwaukee,Oklahoma City,98,85
"['2021', '02', '19']",Toronto,Minnesota,86,81
"['2021', '02', '19']",Phoenix,New Orleans,132,114
"['2021', '02', '19']",Orlando,Golden State,124,120
"['2021', '02', '19']",Philadelphia,Chicago,112,105
"['2021', '02', '20']",Chicago,Sacramento,122,114
"['2021', '02', '20']",Charlotte,Golden State,102,100
"['2021', '02', '20']",Miami,LA Lakers,96,94
"['2021', '02', '20']",Phoenix,Memphis,128,97
"['2021', '02', '20']",Washington,Portland,118,111
"['2021', '02', '21']",Atlanta,Denver,123,115
"['2021', '02', '21']",Oklahoma City,Cleveland,117,101
"['2021', '02', '21']",Brooklyn,LA Clippers,112,108
"['2021', '02', '21']",Milwaukee,Sacramento,128,115
"['2021', '02', '21']",New Orleans,Boston,120,115
"['2021', '02', '21']",New York,Minnesota,103,99
"['2021', '02', '21']",Orlando,Detroit,105,96
"['2021', '02', '21']",Toronto,Philadelphia,110,103
"['2021', '02', '22']",Dallas,Memphis,102,92
"['2021', '02', '22']",Chicago,Houston,120,100
"['2021', '02', '22']",Washington,LA Lakers,127,124
"['2021', '02', '22']",Miami,Oklahoma City,108,94
"['2021', '02', '22']",Phoenix,Portland,132,100
"['2021', '02', '22']",Utah,Charlotte,132,110
"['2021', '02', '23']",Brooklyn,Sacramento,127,118
"['2021', '02', '23']",Cleveland,Atlanta,112,111
"['2021', '02', '23']",Dallas,Boston,110,107
"['2021', '02', '23']",Denver,Portland,111,106
"['2021', '02', '23']",LA Clippers,Washington,135,116
"['2021', '02', '23']",Milwaukee,Minnesota,139,112
"['2021', '02', '23']",Golden State,New York,114,106
"['2021', '02', '23']",Detroit,Orlando,105,93
"['2021', '02', '23']",Philadelphia,Toronto,109,102
"['2021', '02', '24']",Atlanta,Boston,127,112
"['2021', '02', '24']",Chicago,Minnesota,133,126
"['2021', '02', '24']",Cleveland,Houston,112,96
"['2021', '02', '24']",Golden State,Indiana,111,107
"['2021', '02', '24']",Miami,Toronto,116,108
"['2021', '02', '24']",New Orleans,Detroit,128,118
"['2021', '02', '24']",Oklahoma City,San Antonio,102,99
"['2021', '02', '24']",Charlotte,Phoenix,124,121
"['2021', '02', '24']",Utah,LA Lakers,114,89
"['2021', '02', '25']",Brooklyn,Orlando,129,92
"['2021', '02', '25']",Washington,Denver,112,110
