date,winner,loser,winner_score,loser_score
"['2021', '02', '25']",Memphis,LA Clippers,122,94
"['2021', '02', '25']",Milwaukee,New Orleans,129,125
"['2021', '02', '25']",New York,Sacramento,140,121
"['2021', '02', '25']",Philadelphia,Dallas,111,97
"['2021', '02', '26']",Boston,Indiana,118,112
"['2021', '02', '26']",Phoenix,Chicago,106,97
"['2021', '02', '26']",Sacramento,Detroit,110,107
"['2021', '02', '26']",Golden State,Charlotte,130,121
"['2021', '02', '26']",LA Lakers,Portland,102,93
"['2021', '02', '26']",LA Clippers,Memphis,119,99
"['2021', '02', '26']",Miami,Utah,124,116
"['2021', '02', '26']",Oklahoma City,Atlanta,118,109
"['2021', '02', '26']",Toronto,Houston,122,111
"['2021', '02', '27']",Dallas,Brooklyn,115,98
"['2021', '02', '27']",New York,Indiana,110,107
"['2021', '02', '27']",Denver,Oklahoma City,126,96
"['2021', '02', '27']",Utah,Orlando,124,109
"['2021', '02', '27']",Cleveland,Philadelphia,112,109
"['2021', '02', '27']",San Antonio,New Orleans,117,114
"['2021', '02', '27']",Washington,Minnesota,128,112
"['2021', '02', '28']",Boston,Washington,111,110
"['2021', '02', '28']",New York,Detroit,109,90
"['2021', '02', '28']",Memphis,Houston,133,84
"['2021', '02', '28']",LA Lakers,Golden State,117,91
"['2021', '02', '28']",Miami,Atlanta,109,99
"['2021', '02', '28']",Milwaukee,LA Clippers,105,100
"['2021', '02', '28']",Phoenix,Minnesota,118,99
"['2021', '02', '28']",Charlotte,Sacramento,127,126
"['2021', '03', '01']",Denver,Chicago,118,112
"['2021', '03', '01']",Cleveland,Houston,101,90
"['2021', '03', '01']",New Orleans,Utah,129,124
"['2021', '03', '01']",Dallas,Orlando,130,124
"['2021', '03', '01']",Philadelphia,Indiana,130,114
"['2021', '03', '01']",Portland,Charlotte,123,111
"['2021', '03', '01']",Brooklyn,San Antonio,124,113
"['2021', '03', '02']",Boston,LA Clippers,117,112
"['2021', '03', '02']",Phoenix,LA Lakers,114,104
"['2021', '03', '02']",Atlanta,Miami,94,80
"['2021', '03', '02']",Denver,Milwaukee,128,97
"['2021', '03', '02']",San Antonio,New York,119,93
"['2021', '03', '02']",Memphis,Washington,125,111
"['2021', '03', '03']",Indiana,Cleveland,114,111
"['2021', '03', '03']",Dallas,Oklahoma City,87,78
"['2021', '03', '03']",Brooklyn,Houston,132,114
"['2021', '03', '03']",Charlotte,Minnesota,135,102
"['2021', '03', '03']",Chicago,New Orleans,128,124
"['2021', '03', '03']",Atlanta,Orlando,115,112
"['2021', '03', '03']",Philadelphia,Utah,131,123
"['2021', '03', '03']",Portland,Golden State,108,106
"['2021', '03', '03']",Sacramento,LA Lakers,123,120
"['2021', '03', '03']",Detroit,Toronto,129,105
"['2021', '03', '04']",Boston,Toronto,132,125
"['2021', '03', '04']",Denver,Indiana,113,103
"['2021', '03', '04']",Milwaukee,Memphis,112,111
"['2021', '03', '04']",Miami,New Orleans,103,93
"['2021', '03', '04']",New York,Detroit,114,104
"['2021', '03', '04']",Phoenix,Golden State,120,98
"['2021', '03', '04']",Portland,Sacramento,123,119
"['2021', '03', '04']",Oklahoma City,San Antonio,107,102
"['2021', '03', '04']",Washington,LA Clippers,119,117
"['2021', '03', '10']",Dallas,San Antonio,115,104
"['2021', '03', '10']",Memphis,Washington,127,112
"['2021', '03', '11']",Brooklyn,Boston,121,109
"['2021', '03', '11']",Philadelphia,Chicago,127,105
"['2021', '03', '11']",Charlotte,Detroit,105,102
"['2021', '03', '11']",LA Clippers,Golden State,130,104
"['2021', '03', '11']",Miami,Orlando,111,103
"['2021', '03', '11']",Milwaukee,New York,134,101
"['2021', '03', '11']",Minnesota,New Orleans,135,105
"['2021', '03', '11']",Oklahoma City,Dallas,116,108
"['2021', '03', '11']",Phoenix,Portland,127,121
"['2021', '03', '11']",Sacramento,Houston,125,105
"['2021', '03', '11']",Atlanta,Toronto,121,120
"['2021', '03', '12']",Miami,Chicago,101,90
"['2021', '03', '12']",LA Lakers,Indiana,105,100
"['2021', '03', '12']",Denver,Memphis,103,102
"['2021', '03', '12']",New Orleans,Cleveland,116,82
"['2021', '03', '12']",San Antonio,Orlando,104,77
"['2021', '03', '12']",Utah,Houston,114,99
"['2021', '03', '12']",Philadelphia,Washington,127,101
"['2021', '03', '13']",Atlanta,Sacramento,121,106
"['2021', '03', '13']",Brooklyn,Detroit,100,95
"['2021', '03', '13']",Charlotte,Toronto,114,104
"['2021', '03', '13']",Dallas,Denver,116,103
"['2021', '03', '13']",Portland,Minnesota,125,121
"['2021', '03', '13']",New York,Oklahoma City,119,97
"['2021', '03', '13']",Indiana,Phoenix,122,111
"['2021', '03', '13']",Milwaukee,Washington,125,119
"['2021', '03', '14']",Atlanta,Cleveland,100,82
"['2021', '03', '14']",Chicago,Toronto,118,95
"['2021', '03', '14']",Golden State,Utah,131,119
"['2021', '03', '14']",Boston,Houston,134,107
"['2021', '03', '14']",Minnesota,Portland,114,112
"['2021', '03', '14']",New Orleans,LA Clippers,135,115
"['2021', '03', '14']",Oklahoma City,Memphis,128,122
"['2021', '03', '14']",Miami,Orlando,102,97
"['2021', '03', '14']",Philadelphia,San Antonio,134,99
"['2021', '03', '15']",Brooklyn,New York,117,112
"['2021', '03', '15']",Charlotte,Sacramento,122,116
"['2021', '03', '15']",LA Clippers,Dallas,109,99
"['2021', '03', '15']",Denver,Indiana,121,106
"['2021', '03', '15']",San Antonio,Detroit,109,99
"['2021', '03', '15']",LA Lakers,Golden State,128,97
"['2021', '03', '15']",Phoenix,Memphis,122,99
"['2021', '03', '15']",Milwaukee,Washington,133,122
"['2021', '03', '16']",Utah,Boston,117,109
"['2021', '03', '16']",Chicago,Oklahoma City,123,102
"['2021', '03', '16']",Atlanta,Houston,119,107
"['2021', '03', '16']",LA Lakers,Minnesota,137,121
"['2021', '03', '16']",Miami,Cleveland,113,98
"['2021', '03', '16']",Philadelphia,New York,99,96
"['2021', '03', '16']",Portland,New Orleans,125,124
"['2021', '03', '17']",San Antonio,Chicago,106,99
"['2021', '03', '17']",Cleveland,Boston,117,110
"['2021', '03', '17']",Dallas,LA Clippers,105,89
"['2021', '03', '17']",Denver,Charlotte,129,104
"['2021', '03', '17']",Detroit,Toronto,116,112
"['2021', '03', '17']",Golden State,Houston,108,94
"['2021', '03', '17']",Brooklyn,Indiana,124,115
"['2021', '03', '17']",Memphis,Miami,89,85
"['2021', '03', '17']",Milwaukee,Philadelphia,109,105
"['2021', '03', '17']",Sacramento,Washington,121,119
"['2021', '03', '18']",Atlanta,Oklahoma City,116,93
"['2021', '03', '18']",LA Lakers,Charlotte,116,105
"['2021', '03', '18']",New York,Orlando,94,93
"['2021', '03', '18']",Minnesota,Phoenix,123,119
"['2021', '03', '18']",Portland,New Orleans,101,93
"['2021', '03', '18']",Washington,Utah,131,122
"['2021', '03', '19']",Sacramento,Boston,107,96
"['2021', '03', '19']",San Antonio,Cleveland,116,110
"['2021', '03', '19']",Denver,Chicago,131,127
"['2021', '03', '19']",Detroit,Houston,113,100
"['2021', '03', '19']",Golden State,Memphis,116,103
"['2021', '03', '19']",Indiana,Miami,137,110
"['2021', '03', '19']",Orlando,Brooklyn,121,113
"['2021', '03', '19']",Phoenix,Minnesota,113,101
"['2021', '03', '19']",Portland,Dallas,125,119
"['2021', '03', '19']",Utah,Toronto,115,112
"['2021', '03', '20']",LA Clippers,Charlotte,125,98
"['2021', '03', '20']",Atlanta,LA Lakers,99,94
"['2021', '03', '20']",Memphis,Golden State,111,103
"['2021', '03', '20']",Milwaukee,San Antonio,120,113
"['2021', '03', '20']",Philadelphia,Sacramento,129,105
"['2021', '03', '21']",Boston,Orlando,112,96
"['2021', '03', '21']",Brooklyn,Washington,113,106
"['2021', '03', '21']",Cleveland,Toronto,116,105
"['2021', '03', '21']",New Orleans,Denver,113,108
"['2021', '03', '21']",Chicago,Detroit,100,86
"['2021', '03', '21']",Oklahoma City,Houston,114,112
"['2021', '03', '21']",Indiana,Miami,109,106
"['2021', '03', '21']",Philadelphia,New York,101,100
"['2021', '03', '21']",Phoenix,LA Lakers,111,94
"['2021', '03', '21']",Dallas,Portland,132,92
"['2021', '03', '22']",Utah,Chicago,120,95
"['2021', '03', '22']",Sacramento,Cleveland,119,105
"['2021', '03', '22']",Houston,Toronto,117,99
"['2021', '03', '22']",LA Clippers,Atlanta,119,110
"['2021', '03', '22']",Memphis,Boston,132,126
"['2021', '03', '22']",Milwaukee,Indiana,140,113
"['2021', '03', '22']",Oklahoma City,Minnesota,112,103
"['2021', '03', '22']",Charlotte,San Antonio,100,97
"['2021', '03', '23']",Philadelphia,Golden State,108,98
"['2021', '03', '23']",Phoenix,Miami,110,100
"['2021', '03', '23']",New Orleans,LA Lakers,128,111
"['2021', '03', '23']",New York,Washington,131,113
"['2021', '03', '23']",Denver,Orlando,110,99
"['2021', '03', '23']",Brooklyn,Portland,116,112
"['2021', '03', '24']",Cleveland,Chicago,103,94
"['2021', '03', '24']",Charlotte,Houston,122,97
"['2021', '03', '24']",Indiana,Detroit,116,111
"['2021', '03', '24']",Milwaukee,Boston,121,119
"['2021', '03', '24']",Dallas,Minnesota,128,108
"['2021', '03', '24']",Memphis,Oklahoma City,116,107
"['2021', '03', '24']",Orlando,Phoenix,112,111
"['2021', '03', '24']",Sacramento,Atlanta,110,108
"['2021', '03', '24']",LA Clippers,San Antonio,134,101
"['2021', '03', '24']",Toronto,Denver,135,111
"['2021', '03', '24']",Utah,Brooklyn,118,88
"['2021', '03', '25']",Philadelphia,LA Lakers,109,101
"['2021', '03', '25']",Portland,Miami,125,122
"['2021', '03', '25']",New York,Washington,106,102
"['2021', '03', '25']",Sacramento,Golden State,141,119
"['2021', '03', '25']",LA Clippers,San Antonio,98,85
"['2021', '03', '26']",Charlotte,Miami,110,105
"['2021', '03', '26']",Indiana,Dallas,109,94
"['2021', '03', '26']",Brooklyn,Detroit,113,111
"['2021', '03', '26']",Atlanta,Golden State,124,108
"['2021', '03', '26']",LA Lakers,Cleveland,100,86
"['2021', '03', '26']",Boston,Milwaukee,122,114
"['2021', '03', '26']",Minnesota,Houston,107,101
"['2021', '03', '26']",Denver,New Orleans,113,108
"['2021', '03', '26']",Portland,Orlando,112,105
"['2021', '03', '26']",Phoenix,Toronto,104,100
"['2021', '03', '26']",Utah,Memphis,117,114
"['2021', '03', '27']",LA Clippers,Philadelphia,122,112
"['2021', '03', '27']",New York,Milwaukee,102,96
"['2021', '03', '27']",Houston,Minnesota,129,107
"['2021', '03', '27']",New Orleans,Dallas,112,103
"['2021', '03', '27']",Boston,Oklahoma City,111,94
"['2021', '03', '27']",Sacramento,Cleveland,100,98
"['2021', '03', '27']",San Antonio,Chicago,120,104
"['2021', '03', '27']",Utah,Memphis,126,110
"['2021', '03', '27']",Washington,Detroit,106,92
"['2021', '03', '28']",Phoenix,Charlotte,101,97
"['2021', '03', '28']",Denver,Atlanta,126,102
"['2021', '03', '28']",LA Lakers,Orlando,96,93
"['2021', '03', '28']",Portland,Toronto,122,117
"['2021', '03', '29']",New Orleans,Boston,115,109
"['2021', '03', '29']",Brooklyn,Minnesota,112,107
"['2021', '03', '29']",Detroit,Toronto,118,104
"['2021', '03', '29']",Golden State,Chicago,116,102
"['2021', '03', '29']",Memphis,Houston,120,110
"['2021', '03', '29']",LA Clippers,Milwaukee,129,105
"['2021', '03', '29']",Miami,New York,98,88
"['2021', '03', '29']",Dallas,Oklahoma City,127,106
"['2021', '03', '29']",Sacramento,San Antonio,132,115
"['2021', '03', '29']",Utah,Cleveland,114,75
"['2021', '03', '29']",Washington,Indiana,132,124
"['2021', '03', '30']",Denver,Philadelphia,104,95
"['2021', '03', '30']",Orlando,LA Clippers,103,96
"['2021', '03', '30']",Phoenix,Atlanta,117,110
"['2021', '03', '30']",Charlotte,Washington,114,104
"['2021', '03', '31']",Dallas,Boston,113,108
"['2021', '03', '31']",Brooklyn,Houston,120,108
"['2021', '03', '31']",Portland,Detroit,124,101
"['2021', '03', '31']",Miami,Indiana,92,87
"['2021', '03', '31']",Milwaukee,LA Lakers,112,97
"['2021', '03', '31']",Utah,Memphis,111,107
"['2021', '03', '31']",Minnesota,New York,102,101
"['2021', '03', '31']",Oklahoma City,Toronto,113,103
"['2021', '03', '31']",Phoenix,Chicago,121,116
"['2021', '03', '31']",San Antonio,Sacramento,120,106
"['2021', '04', '01']",Brooklyn,Charlotte,111,89
"['2021', '04', '01']",Philadelphia,Cleveland,114,94
"['2021', '04', '01']",Detroit,Washington,120,91
"['2021', '04', '01']",Denver,LA Clippers,101,94
"['2021', '04', '01']",Miami,Golden State,116,109
"['2021', '04', '01']",Orlando,New Orleans,115,110
"['2021', '04', '01']",Atlanta,San Antonio,134,129
"['2021', '04', '02']",Boston,Houston,118,102
"['2021', '04', '02']",Charlotte,Indiana,114,97
"['2021', '04', '02']",Memphis,Minnesota,120,108
"['2021', '04', '02']",Atlanta,New Orleans,126,103
"['2021', '04', '02']",Dallas,New York,99,86
"['2021', '04', '02']",Phoenix,Oklahoma City,140,103
"['2021', '04', '02']",Milwaukee,Portland,127,109
"['2021', '04', '02']",LA Lakers,Sacramento,115,94
"['2021', '04', '02']",Toronto,Golden State,130,77
"['2021', '04', '02']",Utah,Chicago,113,106
"['2021', '04', '03']",New York,Detroit,125,81
"['2021', '04', '03']",Miami,Cleveland,115,101
"['2021', '04', '03']",Philadelphia,Minnesota,122,113
"['2021', '04', '03']",Portland,Oklahoma City,133,85
"['2021', '04', '03']",Milwaukee,Sacramento,129,128
"['2021', '04', '03']",Indiana,San Antonio,139,133
"['2021', '04', '03']",Utah,Orlando,137,91
"['2021', '04', '03']",Dallas,Washington,109,87
"['2021', '04', '04']",Atlanta,Golden State,117,111
"['2021', '04', '04']",Boston,Charlotte,116,86
"['2021', '04', '04']",Chicago,Brooklyn,115,107
"['2021', '04', '04']",Denver,Orlando,119,109
"['2021', '04', '04']",New Orleans,Houston,122,115
"['2021', '04', '04']",LA Clippers,LA Lakers,104,86
"['2021', '04', '04']",Memphis,Philadelphia,116,100
"['2021', '04', '05']",Brooklyn,New York,114,112
"['2021', '04', '05']",Dallas,Utah,111,103
"['2021', '04', '05']",Phoenix,Houston,133,130
"['2021', '04', '05']",Minnesota,Sacramento,116,106
"['2021', '04', '05']",Detroit,Oklahoma City,132,108
"['2021', '04', '05']",Cleveland,San Antonio,125,101
"['2021', '04', '05']",Toronto,Washington,103,101
"['2021', '04', '06']",Atlanta,New Orleans,123,107
"['2021', '04', '06']",Philadelphia,Boston,106,96
"['2021', '04', '06']",Denver,Detroit,134,119
"['2021', '04', '06']",Golden State,Milwaukee,122,121
"['2021', '04', '06']",Chicago,Indiana,113,97
"['2021', '04', '06']",LA Clippers,Portland,133,116
"['2021', '04', '06']",Memphis,Miami,124,112
"['2021', '04', '06']",LA Lakers,Toronto,110,101
"['2021', '04', '07']",Memphis,Atlanta,131,113
"['2021', '04', '07']",Boston,New York,101,99
"['2021', '04', '07']",Brooklyn,New Orleans,139,111
"['2021', '04', '07']",Denver,San Antonio,106,96
"['2021', '04', '07']",Houston,Dallas,102,93
"['2021', '04', '07']",Indiana,Minnesota,141,137
"['2021', '04', '07']",Charlotte,Oklahoma City,113,102
"['2021', '04', '07']",Washington,Orlando,131,116
"['2021', '04', '07']",Phoenix,Utah,117,113
"['2021', '04', '08']",Dallas,Milwaukee,116,101
"['2021', '04', '08']",LA Clippers,Phoenix,113,103
"['2021', '04', '08']",Miami,LA Lakers,110,104
"['2021', '04', '08']",Cleveland,Oklahoma City,129,102
"['2021', '04', '08']",Detroit,Sacramento,113,101
"['2021', '04', '08']",Chicago,Toronto,122,113
"['2021', '04', '08']",Utah,Portland,122,103
"['2021', '04', '09']",Atlanta,Chicago,120,108
"['2021', '04', '09']",Boston,Minnesota,145,136
"['2021', '04', '09']",Denver,San Antonio,121,119
"['2021', '04', '09']",Washington,Golden State,110,107
"['2021', '04', '09']",LA Clippers,Houston,126,109
"['2021', '04', '09']",Charlotte,Milwaukee,127,119
"['2021', '04', '09']",New Orleans,Philadelphia,101,94
"['2021', '04', '09']",New York,Memphis,133,129
"['2021', '04', '09']",Indiana,Orlando,111,106
"['2021', '04', '10']",LA Lakers,Brooklyn,126,101
"['2021', '04', '10']",Toronto,Cleveland,135,115
"['2021', '04', '10']",Golden State,Houston,125,109
"['2021', '04', '10']",Philadelphia,Oklahoma City,117,93
"['2021', '04', '10']",Phoenix,Washington,134,106
"['2021', '04', '10']",Portland,Detroit,118,103
"['2021', '04', '10']",Utah,Sacramento,128,112
"['2021', '04', '11']",Atlanta,Charlotte,105,101
"['2021', '04', '11']",New Orleans,Cleveland,116,109
"['2021', '04', '11']",San Antonio,Dallas,119,117
"['2021', '04', '11']",Boston,Denver,105,87
"['2021', '04', '11']",LA Clippers,Detroit,131,124
"['2021', '04', '11']",Indiana,Memphis,132,125
"['2021', '04', '11']",Minnesota,Chicago,121,117
"['2021', '04', '11']",New York,Toronto,102,96
"['2021', '04', '11']",Milwaukee,Orlando,124,87
"['2021', '04', '11']",Miami,Portland,107,98
"['2021', '04', '12']",Philadelphia,Dallas,113,95
"['2021', '04', '12']",Golden State,Denver,116,107
"['2021', '04', '12']",Memphis,Chicago,101,90
"['2021', '04', '12']",New Orleans,Sacramento,117,110
"['2021', '04', '12']",New York,LA Lakers,111,96
"['2021', '04', '12']",San Antonio,Orlando,120,97
"['2021', '04', '12']",Phoenix,Houston,126,120
"['2021', '04', '12']",Washington,Utah,125,121
"['2021', '04', '13']",LA Lakers,Charlotte,101,93
"['2021', '04', '13']",LA Clippers,Indiana,126,115
"['2021', '04', '13']",Brooklyn,Minnesota,127,97
"['2021', '04', '13']",Phoenix,Miami,106,86
"['2021', '04', '13']",Boston,Portland,116,115
"['2021', '04', '13']",Atlanta,Toronto,108,103
"['2021', '04', '13']",Utah,Oklahoma City,106,96
"['2021', '04', '14']",Orlando,Chicago,115,106
"['2021', '04', '14']",Cleveland,Charlotte,103,90
"['2021', '04', '14']",Denver,Miami,123,106
"['2021', '04', '14']",LA Clippers,Detroit,100,98
"['2021', '04', '14']",Indiana,Houston,132,124
"['2021', '04', '14']",Dallas,Memphis,114,113
"['2021', '04', '14']",Milwaukee,Minnesota,130,105
"['2021', '04', '14']",New York,New Orleans,116,106
"['2021', '04', '14']",Golden State,Oklahoma City,147,109
"['2021', '04', '14']",Philadelphia,Brooklyn,123,117
"['2021', '04', '14']",Washington,Sacramento,123,111
"['2021', '04', '14']",Toronto,San Antonio,117,112
"['2021', '04', '15']",Milwaukee,Atlanta,120,109
"['2021', '04', '15']",Golden State,Cleveland,119,101
"['2021', '04', '15']",Boston,LA Lakers,121,113
"['2021', '04', '15']",Phoenix,Sacramento,122,114
"['2021', '04', '16']",Brooklyn,Charlotte,130,115
"['2021', '04', '16']",Memphis,Chicago,126,115
"['2021', '04', '16']",New York,Dallas,117,109
"['2021', '04', '16']",Detroit,Oklahoma City,110,104
"['2021', '04', '16']",Denver,Houston,128,99
"['2021', '04', '16']",Minnesota,Miami,119,111
"['2021', '04', '16']",Philadelphia,LA Clippers,106,103
"['2021', '04', '16']",Portland,San Antonio,107,106
"['2021', '04', '16']",Toronto,Orlando,113,102
"['2021', '04', '16']",Utah,Indiana,119,111
"['2021', '04', '16']",Washington,New Orleans,117,115
"['2021', '04', '17']",Boston,Golden State,119,114
"['2021', '04', '17']",Chicago,Cleveland,106,96
"['2021', '04', '17']",LA Lakers,Utah,127,115
"['2021', '04', '17']",Memphis,Milwaukee,128,115
"['2021', '04', '17']",San Antonio,Phoenix,111,85
"['2021', '04', '17']",Washington,Detroit,121,100
"['2021', '04', '18']",Atlanta,Indiana,129,117
"['2021', '04', '18']",Charlotte,Portland,109,101
"['2021', '04', '18']",Sacramento,Dallas,121,107
"['2021', '04', '18']",LA Clippers,Minnesota,124,105
"['2021', '04', '18']",Miami,Brooklyn,109,107
"['2021', '04', '18']",New York,New Orleans,122,112
"['2021', '04', '18']",Houston,Orlando,114,110
"['2021', '04', '18']",Toronto,Oklahoma City,112,106
"['2021', '04', '19']",Chicago,Boston,102,96
"['2021', '04', '19']",Denver,Memphis,139,137
"['2021', '04', '19']",Detroit,Cleveland,109,105
"['2021', '04', '19']",San Antonio,Indiana,109,94
"['2021', '04', '19']",Utah,LA Lakers,111,97
"['2021', '04', '19']",Miami,Houston,113,91
"['2021', '04', '19']",Phoenix,Milwaukee,128,127
"['2021', '04', '19']",Golden State,Philadelphia,107,96
"['2021', '04', '19']",Washington,Oklahoma City,119,107
"['2021', '04', '20']",Atlanta,Orlando,112,96
"['2021', '04', '20']",Brooklyn,New Orleans,134,129
"['2021', '04', '20']",New York,Charlotte,109,97
"['2021', '04', '20']",LA Clippers,Portland,113,112
"['2021', '04', '20']",Minnesota,Sacramento,134,120
"['2021', '04', '21']",Cleveland,Chicago,121,105
"['2021', '04', '21']",Dallas,Detroit,127,117
"['2021', '04', '21']",Utah,Houston,112,89
"['2021', '04', '21']",Indiana,Oklahoma City,122,116
"['2021', '04', '21']",LA Clippers,Memphis,117,105
"['2021', '04', '21']",New York,Atlanta,137,127
"['2021', '04', '21']",Phoenix,Philadelphia,116,113
"['2021', '04', '21']",Denver,Portland,106,105
"['2021', '04', '21']",Sacramento,Minnesota,128,125
"['2021', '04', '21']",Miami,San Antonio,107,87
"['2021', '04', '21']",Toronto,Brooklyn,114,103
"['2021', '04', '21']",Washington,Golden State,118,114
"['2021', '04', '22']",Boston,Phoenix,99,86
"['2021', '04', '22']",Chicago,Charlotte,108,91
"['2021', '04', '22']",Dallas,LA Lakers,115,110
"['2021', '04', '22']",Milwaukee,Philadelphia,124,117
